chr1	729816	730235	MER1A	2446	-	chr1	729954	729955		1.434713	-
chr1	946777	947062	AluSx1	2206	+	chr1	947060	947061	NOC2L	0.267096	-
chr1	1048489	1048789	AluSp	2439	+	chr1	1048529	1048530	AGRN	0.413287	+
chr1	1221276	1221657	AluJb	877	+	chr1	1221351	1221352	SDF4	0.000788	-
chr1	1388613	1388794	AluSg4	1260	+	chr1	1388713	1388714	CCNL2	0.001093	-
chr1	1406075	1406366	AluSz	1997	+	chr1	1406307	1406308	MRPL20	0.154413	-
chr1	1721869	1722077	AluY	1516	+	chr1	1721879	1721880	CDK11A	0.186992	-
chr1	1754824	1755118	AluSc	2380	-	chr1	1754866	1754867	NADK	0.124703	-
chr1	1754824	1755118	AluSc	2380	-	chr1	1754896	1754897	NADK	0.007928	-
chr1	1756888	1757027	MSTD	410	+	chr1	1757024	1757025	NADK	3.809436	-
chr1	3425076	3425369	AluY	2444	-	chr1	3425216	3425217	PRDM16	0.011747	+
chr1	3867571	3867855	AluJo	1599	+	chr1	3867663	3867664	DFFB	0.115227	+
chr1	6463328	6463444	L2a	583	+	chr1	6463347	6463348	TNFRSF25	0.295958	-
chr1	6463445	6463755	AluSc8	2538	+	chr1	6463622	6463623	TNFRSF25	0.658447	-
chr1	6584890	6585567	L2a	713	-	chr1	6585302	6585303	ZBTB48	0.050483	+
chr1	7772607	7772911	AluSp	2332	+	chr1	7772707	7772708	VAMP3	8.242604	+
chr1	7776817	7777110	AluSx1	2132	-	chr1	7777097	7777098	VAMP3	0.231897	+
chr1	9239802	9239853	Penelope1_Vert	183	+	chr1	9239844	9239845	H6PD	4.755391	+
chr1	9932053	9932361	AluSq	2117	+	chr1	9932180	9932181	LZIC	0.089594	-
chr1	10412574	10412852	L2a	510	-	chr1	10412834	10412835	PGD	0.162940	+
chr1	11055121	11055408	AluSz	1923	-	chr1	11055204	11055205	SRM	0.095391	-
chr1	11072365	11072580	MIRb	542	-	chr1	11072395	11072396	EXOSC10	0.147146	-
chr1	11073017	11073095	L1ME3	348	+	chr1	11073026	11073027	EXOSC10	0.003352	-
chr1	11115552	11115777	MER58A	921	+	chr1	11115663	11115664	MTOR	0.595591	-
chr1	11745896	11746094	MIRb	368	+	chr1	11746009	11746010	AGTRAP	0.152995	+
chr1	11954188	11954497	AluSq2	2013	+	chr1	11954301	11954302	PLOD1	0.084289	+
chr1	11971482	11971667	AluSx1	1466	-	chr1	11971543	11971544	PLOD1	0.120992	+
chr1	12028380	12028823	L2a	639	+	chr1	12028721	12028722	MIIP	0.215313	+
chr1	12497121	12497324	MIRb	572	-	chr1	12497226	12497227	VPS13D	0.148250	+
chr1	15738873	15739087	MIRb	606	-	chr1	15739035	15739036	SLC25A34	1.290921	+
chr1	17022963	17023104	L2d	256	+	chr1	17023036	17023037	SDHB	0.084703	-
chr1	17639749	17639843	L2c	306	-	chr1	17639753	17639754	ARHGEF10L	0.140815	+
chr1	19082238	19082452	MIR	666	-	chr1	19082240	19082241	UBR4	0.002168	-
chr1	19221790	19222045	AluSz	2038	+	chr1	19221916	19221917	EMC1	0.135636	-
chr1	19701162	19701471	AluSx	2321	-	chr1	19701210	19701211	TMCO4	0.061747	-
chr1	20028465	20028814	LTR46-int	5203	-	chr1	20028526	20028527	PLA2G5	0.199701	+
chr1	20028465	20028814	LTR46-int	5203	-	chr1	20028526	20028527		3.259898	+
chr1	20028465	20028814	LTR46-int	5203	-	chr1	20028526	20028527	PLA2G5	3.046216	+
chr1	20028465	20028814	LTR46-int	5203	-	chr1	20028526	20028527		4.375720	+
chr1	20750214	20750322	AluSx1	1658	+	chr1	20750251	20750252	HP1BP3	0.143790	-
chr1	20830255	20830907	MamRTE1	480	-	chr1	20830265	20830266		1.569372	-
chr1	21221993	21222440	L2a	876	+	chr1	21222081	21222082	ECE1	0.078466	-
chr1	21222559	21222865	AluSx	2456	+	chr1	21222750	21222751		1.420273	-
chr1	21228511	21228816	AluSz6	2257	+	chr1	21228603	21228604		1.241312	-
chr1	21329435	21329646	MIRb	573	+	chr1	21329476	21329477		6.174266	-
chr1	21681143	21681258	HAL1	1108	-	chr1	21681252	21681253	USP48	0.883293	-
chr1	21830405	21830714	AluSq	2472	+	chr1	21830713	21830714	HSPG2	4.354963	-
chr1	24666480	24666789	AluSx1	2186	+	chr1	24666555	24666556	SRRM1	0.608705	+
chr1	25244060	25244116	Alu	291	-	chr1	25244105	25244106	RSRP1	0.012130	-
chr1	25562742	25562929	MIRb	525	+	chr1	25562816	25562817	LDLRAP1	0.128892	+
chr1	25821386	25821535	MIR1_Amn	280	+	chr1	25821523	25821524	MTFR1L	0.001767	+
chr1	26068434	26068548	MIR3	255	-	chr1	26068436	26068437	TRIM63	0.171036	-
chr1	26271267	26271480	Tigger15a	317	+	chr1	26271465	26271466	CEP85	0.057483	+
chr1	26571132	26571286	L2a	533	-	chr1	26571229	26571230		2.800105	+
chr1	26571132	26571286	L2a	533	-	chr1	26571229	26571230	RPS6KA1	0.099988	+
chr1	26886325	26886402	MIR	265	+	chr1	26886341	26886342	GPN2	0.156651	-
chr1	27332252	27332461	MIRb	459	-	chr1	27332346	27332347	TMEM222	0.010457	+
chr1	27333393	27333737	MLT1A0	1964	-	chr1	27333463	27333464	TMEM222	0.525566	+
chr1	27883367	27883713	L2c	278	+	chr1	27883398	27883399	THEMIS2	2.775330	+
chr1	28392693	28393103	MER44C	3627	+	chr1	28392841	28392842		2.232808	+
chr1	28506188	28506484	AluSx	2094	-	chr1	28506351	28506352	SNHG3	1.120614	+
chr1	28536062	28536162	MIRc	398	+	chr1	28536093	28536094	RCC1	0.170095	+
chr1	28580017	28580328	AluSx1	2267	+	chr1	28580185	28580186	SNHG12	1.152285	-
chr1	28582789	28583098	AluY	2472	+	chr1	28582986	28582987	SNHG12	4.236330	-
chr1	28592261	28592361	MIRb	348	-	chr1	28592265	28592266	RAB42	0.473429	+
chr1	29320034	29320386	L2a	674	-	chr1	29320210	29320211	PTPRU	2.671310	+
chr1	31666239	31666608	L2a	405	+	chr1	31666385	31666386	COL16A1	0.203426	-
chr1	32076086	32076410	AluSp	2332	-	chr1	32076131	32076132	TMEM39B	0.263595	+
chr1	32203175	32203477	AluSx1	2158	+	chr1	32203230	32203231	CCDC28B	0.120052	+
chr1	32227323	32227484	MIRb	386	+	chr1	32227338	32227339	EIF3I	0.084795	+
chr1	32227323	32227484	MIRb	386	+	chr1	32227446	32227447	EIF3I	1.625382	+
chr1	32227494	32227784	AluJr	1866	+	chr1	32227614	32227615	EIF3I	1.024297	+
chr1	32329466	32329692	L1M3e	1139	-	chr1	32329480	32329481	HDAC1	0.001262	+
chr1	32631993	32632308	AluSx1	2171	-	chr1	32632058	32632059	ZBTB8OS	0.029715	-
chr1	32634215	32634525	AluSg	2320	-	chr1	32634522	32634523	ZBTB8OS	0.226973	-
chr1	32781816	32782104	AluJb	1756	-	chr1	32782103	32782104	YARS1	0.000480	-
chr1	32785178	32785472	AluSx1	2523	+	chr1	32785182	32785183		2.018165	-
chr1	32811203	32811765	LTR6A	4114	+	chr1	32811647	32811648	YARS1	0.086435	-
chr1	32816711	32816917	L2c	254	+	chr1	32816767	32816768	S100PBP	0.120116	+
chr1	32824892	32825060	MIR3	476	-	chr1	32824897	32824898	S100PBP	0.125624	+
chr1	32847080	32847325	L1ME1	628	-	chr1	32847315	32847316	S100PBP	0.114734	+
chr1	32852513	32852870	L2b	431	+	chr1	32852764	32852765	S100PBP	0.032452	+
chr1	35404834	35404896	L3	211	+	chr1	35404844	35404845	ZMYM4	0.002367	+
chr1	36033163	36033352	AluSz	2067	+	chr1	36033218	36033219		1.298326	+
chr1	36140875	36141171	AluY	2260	+	chr1	36140998	36140999	TRAPPC3	1.822758	-
chr1	36171963	36172150	MIRb	477	-	chr1	36171968	36171969	MAP7D1	0.073419	+
chr1	36419142	36419506	L2c	561	+	chr1	36419293	36419294	OSCP1	0.171996	-
chr1	36456479	36456672	MIRb	523	-	chr1	36456566	36456567	MRPS15	1.456218	-
chr1	37541381	37541682	AluSp	2429	+	chr1	37541594	37541595	SNIP1	1.290522	-
chr1	37559675	37560664	LTR5B	8190	-	chr1	37560538	37560539	DNALI1	0.058487	+
chr1	37570879	37570938	MIRb	240	-	chr1	37570893	37570894	GNL2	0.009541	-
chr1	37594070	37594297	MIR	785	-	chr1	37594092	37594093	GNL2	0.093374	-
chr1	37942148	37942450	AluY	2527	+	chr1	37942309	37942310		1.725728	-
chr1	37960660	37960952	AluY	2494	-	chr1	37960693	37960694	SF3A3	0.261857	-
chr1	39567976	39568281	AluY	2631	+	chr1	39568258	39568259	PABPC4	1.996451	-
chr1	39614826	39615134	AluSg	2381	+	chr1	39614839	39614840		2.200453	-
chr1	39847702	39847780	MIR3	260	-	chr1	39847757	39847758	TRIT1	0.238704	-
chr1	40290451	40290761	AluY	2448	-	chr1	40290645	40290646	ZMPSTE24	0.130906	+
